The locations of the cars in image swissimage-dop10_2022_2682-1249_0.1_2056.tif

Row 1 of the image:
4204, 1934
4825, 1681
4814, 1686
4818, 1697
4847, 1850
4897, 1873
4915, 1872
4681, 1933
4676, 1956
4628, 1928
4572, 1782
4531, 1766
4628, 1806
4610, 1801
4514, 1759
4895, 1510
4750, 1632
4771, 1583
4601, 1985
4610, 1976
5801, 1672
5815, 1655
5782, 1532
5803, 1516
5720, 1867
5697, 1924
5694, 1943
5674, 1989
5681, 1973
5822, 1836
5550, 1746
6300, 1926
6346, 1939
6382, 1864
6440, 1838
7177, 1662
7169, 1654
7126, 1555
7120, 1547
7093, 1508
7138, 1741
7160, 1778
7197, 1705
7242, 1810
7286, 1872
7801, 1584
7762, 1514
7830, 1622
7858, 1675
7855, 1661
7826, 1612
7832, 1838
7826, 1849
7828, 1617
7752, 1926
8091, 1627
8107, 1617
8044, 1857
8063, 1877
8143, 1917
8069, 1882
8138, 1991
8132, 1988
8391, 1987
8616, 1638
8605, 1633
8614, 1550
8589, 1511
8626, 1568
8648, 1591
8658, 1603
8736, 1704
8778, 1774
8813, 1826
8871, 1925
9397, 1781
9405, 1787

Row 5 of the image:
80, 2164
89, 2151
138, 2119
146, 2106
18, 2416
4, 2470
19, 2405
945, 2047
901, 2034
772, 2486
802, 2484
911, 2459
931, 2453
919, 2443
909, 2435
789, 2476
1248, 2214
1338, 2061
1321, 2066
1250, 2228
1379, 2456
1870, 2014
1867, 2023
1921, 2025
1938, 2035
1918, 2022
1958, 2058
1984, 2053
1975, 2065
1552, 2480
1642, 2485
1797, 2494
1533, 2482
2320, 2158
2268, 2158
2307, 2160
2329, 2254
2478, 2474
2475, 2483
2092, 2401
2094, 2384
2076, 2467
2077, 2449
2077, 2435
2319, 2246
2918, 2084
2903, 2080
2854, 2023
2845, 2014
2911, 2050
2922, 2057
2579, 2139
2570, 2139
2567, 2140
2736, 2334
2759, 2346
2789, 2360
2713, 2451
2737, 2476
2713, 2472
2539, 2366
2535, 2383
2560, 2321
3124, 2166
3139, 2174
3144, 2177
3292, 2235
3312, 2362
3323, 2370
3392, 2406
3393, 2404
4137, 2067
4148, 2048
4525, 2328
4515, 2352
4658, 2082
5033, 2016
5070, 2030
5112, 2047
5103, 2042
5158, 2066
5144, 2058
5200, 2089
5190, 2079
5261, 2109
5476, 2153
5494, 2432
5476, 2472
5657, 2026
5624, 2114
5534, 2126
5534, 2328
5509, 2380
5754, 2308
5750, 2306
5944, 2353
5908, 2340
5519, 2371
6431, 2167
6368, 2207
6328, 2234
6314, 2239
6210, 2337
6166, 2367
6129, 2388
6199, 2346
7148, 2213
7425, 2210
7246, 2316
7137, 2199
7569, 2018
7970, 2423
8173, 2038
8214, 2089
8205, 2079
8178, 2046
8275, 2178
8281, 2187
8311, 2222
8307, 2211
8368, 2450
8384, 2446
8286, 2468
8077, 2464
8084, 2456
8086, 2457
8660, 2357
8694, 2349
8756, 2346
8815, 2342
8804, 2340
8860, 2333
8918, 2327
8904, 2325
8955, 2096
8905, 2035
8914, 2010
8932, 2049
9129, 2300
9186, 2294
9314, 2280
9173, 2300
9293, 2284
9565, 2080
9544, 2019
9549, 2034

Row 6 of the image:
145, 2555
142, 2549
104, 2528
34, 2665
29, 2720
30, 2674
6, 2762
431, 2934
429, 2945
516, 2569
544, 2567
554, 2573
649, 2541
674, 2521
872, 2814
841, 2863
813, 2919
820, 2904
854, 2843
772, 2837
701, 2972
737, 2898
710, 2959
563, 2805
554, 2751
534, 2897
563, 2898
796, 2965
796, 2951
560, 2917
684, 2510
1212, 2730
1345, 2802
1199, 2839
1245, 2860
1290, 2888
1260, 2869
1373, 2927
1867, 2518
1925, 2530
1912, 2527
2354, 2563
2262, 2596
2273, 2761
2278, 2745
2077, 2616
2059, 2610
2019, 2606
2172, 2947
2192, 2909
2633, 2751
2571, 2739
2514, 2728
2610, 2748
3038, 2825
3060, 2831
3073, 2834
3105, 2756
3096, 2735
3090, 2711
3079, 2687
3079, 2691
3563, 2928
3572, 2921
3655, 2517
3666, 2528
4038, 2634
4158, 2656
4144, 2661
4226, 2693
4236, 2702
4270, 2817
4276, 2797
4373, 2941
4386, 2967
4025, 2723
4790, 2844
4972, 2882
5361, 2745
5379, 2694
5398, 2645
5457, 2525
5457, 2513
5347, 2790
5350, 2786
5066, 2912
5109, 2923
5083, 2916
5157, 2946
5249, 2982
5258, 2985
5259, 2983
6158, 2583
6214, 2648
6172, 2597
6932, 2897
6953, 2929
6951, 2922
6920, 2882
7206, 2992
7009, 2706
7559, 2801
7593, 2849
7553, 2789
7738, 2897
7770, 2869
7723, 2908
7848, 2810
7838, 2817
7892, 2776
7905, 2769
7945, 2740
7933, 2745
7996, 2696
8009, 2684
8054, 2652
8239, 2509
8230, 2520
8377, 2842
8395, 2865
8403, 2887
8370, 2853
8508, 2543
8544, 2590
8537, 2579
8609, 2671
8604, 2663
8670, 2764
8666, 2747
8707, 2804
8699, 2791
8747, 2840
8783, 2885
8767, 2872
8813, 2924
9773, 2546
9777, 2573
9812, 2901
9829, 2925
9822, 2932
9792, 2911

Row 7 of the image:
765, 3015
738, 3061
730, 3072
672, 3025
625, 3110
629, 3104
631, 3258
608, 3302
590, 3337
512, 3315
539, 3433
557, 3389
522, 3480
522, 3487
568, 3377
1164, 3225
1170, 3214
1215, 3140
1483, 3150
1458, 3204
1474, 3169
1433, 3249
1478, 3162
1410, 3291
1396, 3313
1417, 3265
1405, 3292
1384, 3340
1231, 3451
1228, 3467
1340, 3412
1362, 3383
1623, 3033
1626, 3014
1690, 3047
1691, 3064
1805, 3104
1882, 3148
1869, 3164
1977, 3158
1992, 3167
1925, 3342
1899, 3347
2101, 3152
2146, 3069
2157, 3048
2114, 3131
2111, 3140
2125, 3276
2324, 3384
2336, 3392
2421, 3444
2461, 3460
2395, 3485
2385, 3480
2428, 3495
2489, 3473
2158, 3299
2819, 3222
2811, 3239
2807, 3242
2890, 3048
2883, 3066
2629, 3441
2688, 3352
2681, 3367
2694, 3349
2960, 3365
3448, 3169
3023, 3383
3019, 3396
3151, 3309
3140, 3308
3122, 3218
3141, 3224
3031, 3050
3884, 3398
3896, 3345
3886, 3421
3991, 3145
4005, 3126
4162, 3169
4236, 3231
4246, 3250
4479, 3061
4425, 3008
4113, 3248
4617, 3211
4650, 3171
4661, 3165
4600, 3207
4686, 3222
4703, 3215
4725, 3193
4557, 3285
4531, 3249
4521, 3239
4715, 3328
4714, 3319
4653, 3494
4664, 3414
4655, 3403
5323, 3014
5358, 3030
5431, 3070
5482, 3105
5656, 3218
5743, 3280
5803, 3275
5863, 3277
5806, 3288
5781, 3307
5793, 3322
5777, 3313
5864, 3285
6601, 3307
6597, 3316
6828, 3140
6780, 3179
6772, 3189
6798, 3160
7383, 3072
7374, 3058
7367, 3052
7435, 3108
7454, 3104
7754, 3046
7851, 3168
7880, 3209
7875, 3204
7918, 3260
7959, 3309
7953, 3295
7912, 3253
8433, 3156
8373, 3209
8355, 3227
8298, 3272
8282, 3286
8257, 3295
8237, 3313
8959, 3088
8981, 3120
8898, 3016
8946, 3074
9030, 3070
9077, 3113
9019, 3058
9026, 3064
9041, 3176
9173, 3333
9147, 3305
9186, 3344
9140, 3287
9244, 3408
9984, 3197
9968, 3153
9964, 3144
9992, 3209

Row 8 of the image:
554, 3712
586, 3739
592, 3747
578, 3737
632, 3709
646, 3725
649, 3715
697, 3821
704, 3827
766, 3865
746, 3850
771, 3863
808, 3890
793, 3885
818, 3899
913, 3968
901, 3958
1182, 3633
1161, 3678
1128, 3736
1124, 3753
1099, 3792
1088, 3812
1079, 3837
1074, 3846
1177, 3780
1203, 3754
1467, 3626
1807, 3623
1635, 3852
1686, 3918
1707, 3923
1823, 3630
2634, 3844
2608, 3858
2521, 3895
2511, 3886
2629, 3943
2654, 3957
2615, 3940
2883, 3901
2876, 3919
2675, 3593
2647, 3831
3227, 3770
3204, 3843
3180, 3897
3177, 3914
3186, 3887
3194, 3869
3236, 3751
3946, 3778
3956, 3787
4588, 3571
4594, 3569
4879, 3660
4845, 3615
4810, 3576
4792, 3557
4834, 3610
4867, 3644
4978, 3662
4979, 3773
4994, 3797
5020, 3828
5018, 3808
5116, 3940
5145, 3970
5152, 3978
5564, 3756
5848, 3838
5842, 3839
5641, 3768
5624, 3775
5640, 3766
6056, 3776
6090, 3749
6102, 3741
7854, 3791
7864, 3802
7839, 3779
7973, 3875
8088, 3768
8025, 3990
9439, 3567
9393, 3517
9432, 3557
9108, 3869
9122, 3878
9559, 3625
9574, 3642
9584, 3634
9588, 3733
9597, 3746
9632, 3789
9629, 3784
9671, 3833
9668, 3822
9726, 3934
9755, 3972
9736, 3974
9712, 3938
9529, 3957
9914, 3975
9860, 3932
9845, 3918

Row 9 of the image:
197, 4324
579, 4387
562, 4361
1239, 4122
1249, 4052
1276, 4138
1342, 4164
1315, 4159
1288, 4147
1221, 4116
1065, 4483
1525, 4047
1584, 4040
1544, 4119
1564, 4129
1569, 4267
1625, 4291
1615, 4287
1563, 4259
1739, 4336
1726, 4332
1785, 4361
1776, 4353
2041, 4308
2023, 4307
2076, 4265
2201, 4134
2183, 4127
2247, 4076
2417, 4017
2427, 4031
2424, 4441
2100, 4349
2085, 4383
2087, 4374
2593, 4065
2628, 4014
2603, 4085
3084, 4176
3040, 4298
3024, 4325
3037, 4317
3049, 4284
3844, 4212
3842, 4227
3903, 4068
3885, 4115
3884, 4130
3804, 4410
3801, 4430
3782, 4468
3784, 4477
3826, 4371
3829, 4364
3826, 4357
4179, 4081
4189, 4098
4217, 4132
4263, 4180
4293, 4224
4332, 4264
4348, 4283
4339, 4274
4299, 4234
4302, 4231
4400, 4334
4407, 4347
4421, 4372
4441, 4487
5136, 4191
5131, 4181
5307, 4166
5312, 4157
5299, 4151
5391, 4256
5381, 4244
5377, 4239
5357, 4213
5090, 4258
5103, 4234
5089, 4245
5639, 4106
5634, 4114
5639, 4114
5599, 4144
5561, 4175
5529, 4203
5522, 4210
5597, 4459
5590, 4486
5755, 4023
6674, 4124
6809, 4191
6818, 4200
6894, 4306
6962, 4351
6970, 4343
6792, 4352
6811, 4365
6829, 4380
6844, 4394
6833, 4372
6874, 4432
6877, 4419
6903, 4439
6912, 4423
6916, 4452
6936, 4461
6908, 4465
6930, 4472
6990, 4380
6615, 4008
6608, 4004
7308, 4180
7265, 4231
7279, 4307
7517, 4470
8131, 4115
8114, 4111
9818, 4124
9785, 4005
9924, 4007

Row 10 of the image:
400, 4732
397, 4740
719, 4654
720, 4647
749, 4679
752, 4684
776, 4695
779, 4702
761, 4657
799, 4701
808, 4692
836, 4729
885, 4748
884, 4734
920, 4767
939, 4781
963, 4789
611, 4804
604, 4819
1280, 4649
1285, 4638
1216, 4721
1223, 4706
1186, 4683
1205, 4696
1200, 4716
1315, 4742
1361, 4770
1342, 4765
1017, 4840
1028, 4830
1337, 4861
1349, 4838
1016, 4522
1243, 4617
1791, 4529
1790, 4553
1683, 4930
1675, 4943
1698, 4950
1693, 4965
1751, 4991
2196, 4537
2154, 4513
2257, 4562
2245, 4555
2304, 4580
2312, 4583
2312, 4583
2295, 4577
3760, 4529
3657, 4653
3671, 4631
3656, 4663
3644, 4697
3618, 4750
3625, 4730
3596, 4796
3566, 4832
3557, 4844
3550, 4865
3574, 4940
3565, 4936
3562, 4948
3545, 4981
3553, 4970
4357, 4817
4349, 4805
4374, 4832
4587, 4563
4601, 4574
4615, 4604
4659, 4652
4759, 4760
4676, 4659
4754, 4753
4799, 4807
4798, 4809
4803, 4818
4902, 4742
4893, 4746
4941, 4795
4959, 4821
4986, 4840
4880, 4916
4849, 4877
4860, 4888
4928, 4958
5007, 4873
5040, 4914
5006, 4842
5708, 4612
5697, 4608
5663, 4574
5629, 4526
5770, 4705
5814, 4748
5806, 4741
5766, 4695
5878, 4821
5845, 4791
5842, 4784
5944, 4901
5942, 4899
5961, 4924
5936, 4990
6104, 4620
6225, 4676
6125, 4692
6139, 4706
6188, 4761
6136, 4699
6353, 4870
6467, 4903
6255, 4793
6026, 4991
6843, 4868
6801, 4904
6755, 4947
6765, 4937
6637, 4971
6603, 4899
6572, 4869
7175, 4576
7187, 4569
7399, 4517
7384, 4513
7492, 4591
7108, 4690
7097, 4705
7062, 4735
7763, 4711
7776, 4712
7841, 4616
7866, 4723
7878, 4721
7929, 4732
8028, 4746
8104, 4750
8175, 4746
8222, 4749
8178, 4755
8270, 4750
8296, 4754
8290, 4754
8358, 4755
8352, 4751
8340, 4754
8427, 4756
8450, 4754
8895, 4698
8974, 4699
9024, 4697
9013, 4702
9088, 4699
9103, 4694
9171, 4699
9182, 4707
9156, 4705
9276, 4701
9358, 4700
9368, 4699
9371, 4703
9629, 4700
9615, 4704
9823, 4765
9888, 4767
9875, 4767
9956, 4768
9989, 4968
9985, 4987
9981, 4772

Row 11 of the image:
1448, 5043
1054, 5069
1644, 5190
1637, 5199
1645, 5182
1608, 5127
1681, 5219
1664, 5191
1675, 5186
1714, 5245
1735, 5260
1751, 5287
1789, 5295
1815, 5309
1827, 5301
1798, 5288
1895, 5365
1872, 5355
1917, 5376
1916, 5391
1902, 5356
1796, 5019
1792, 5029
1847, 5100
1887, 5124
1892, 5127
1896, 5130
1836, 5094
1966, 5174
2182, 5384
2068, 5474
2051, 5464
2172, 5395
3493, 5091
3487, 5225
3485, 5091
3498, 5213
3493, 5217
3495, 5214
3507, 5235
3523, 5253
3564, 5279
3535, 5237
3579, 5289
3598, 5302
3510, 5400
3590, 5465
3515, 5409
3609, 5325
4148, 5369
4149, 5374
4364, 5199
4977, 5019
4986, 5038
5013, 5062
5053, 5095
5076, 5137
5087, 5145
5144, 5220
5161, 5239
5190, 5268
5219, 5308
5218, 5306
5336, 5436
5341, 5450
5364, 5480
5371, 5484
5780, 5103
5860, 5062
5907, 5011
5839, 5058
5850, 5057
5775, 5100
6106, 5093
6045, 5019
6264, 5418
6255, 5433
6189, 5490
6177, 5493
6481, 5238
6460, 5253
6673, 5073
6635, 5099
6595, 5134
6607, 5127
6558, 5167
6549, 5181
6520, 5201
6506, 5215
6509, 5210
7124, 5039
7255, 5155
7280, 5179
7290, 5193
7288, 5186
7464, 5332
7403, 5389
7408, 5396
7489, 5374
7405, 5392
7525, 5423
7538, 5435
7535, 5423
7566, 5460
7591, 5487
8101, 5028
8131, 5048
8158, 5048
8175, 5046
8202, 5044
8275, 5042
8372, 5022
8377, 5079
8051, 5467
8180, 5027
8201, 5029
8136, 5035
8746, 5472
8747, 5461
8604, 5446
8608, 5221
8613, 5224
8604, 5456
9167, 5153
9183, 5168
9210, 5195
9227, 5211
9118, 5241
9189, 5321
9264, 5254
9338, 5330
9367, 5377
9386, 5393
9403, 5409
9424, 5427
9443, 5453
9483, 5492
9458, 5446
9422, 5403
9298, 5446
9337, 5490
9336, 5485
9273, 5413
9225, 5363
9206, 5339
9149, 5280
9158, 5286
9153, 5271
9029, 5212
9728, 5359
9722, 5349
9772, 5428
9986, 5100
9987, 5053
9985, 5064
9913, 5077

Row 12 of the image:
114, 5827
251, 5897
271, 5906
339, 5906
353, 5920
389, 5771
482, 5818
474, 5825
480, 5920
472, 5913
685, 5889
691, 5885
591, 5925
2013, 5555
2140, 5734
2138, 5753
2133, 5746
2156, 5718
2097, 5763
3699, 5556
3738, 5589
3779, 5616
3808, 5647
3976, 5790
3989, 5798
3894, 5716
3821, 5658
3782, 5632
3754, 5606
4145, 5913
5458, 5587
5457, 5521
5427, 5548
5394, 5514
5491, 5626
5493, 5634
5566, 5710
5898, 5680
5889, 5692
5593, 5991
5844, 5876
5851, 5876
6079, 5581
6116, 5548
6111, 5555
6072, 5590
6529, 5575
6517, 5565
6560, 5613
6554, 5608
6546, 5607
6593, 5664
6578, 5643
6637, 5705
6630, 5697
6688, 5762
6686, 5771
6725, 5810
6737, 5825
6677, 5761
6839, 5936
6818, 5921
6960, 5633
6940, 5622
6948, 5624
7192, 5949
7178, 5938
7167, 5925
7158, 5912
7150, 5854
7139, 5832
7109, 5807
7085, 5788
7070, 5757
7065, 5709
7609, 5507
7729, 5645
7736, 5658
7764, 5683
7802, 5722
7804, 5737
7835, 5766
7842, 5775
7863, 5801
7881, 5817
7873, 5808
7878, 5810
7974, 5930
8649, 5988
9487, 5517
9466, 5507
9465, 5622
9476, 5642
9492, 5661
9507, 5676
9533, 5710
9529, 5697
9541, 5575
9525, 5542
9558, 5567
9672, 5703
9664, 5701
9588, 5773
9583, 5756
9813, 5866
9833, 5894
9876, 5944
9654, 5926

Row 13 of the image:
227, 6459
232, 6446
200, 6491
440, 6027
458, 6297
470, 6284
461, 6426
482, 6428
491, 6431
454, 6429
520, 6443
531, 6449
546, 6453
568, 6458
536, 6439
933, 6227
947, 6236
1258, 6447
1259, 6444
1292, 6475
1299, 6471
1036, 6463
1048, 6472
2900, 6052
2896, 6048
3293, 6376
3286, 6375
3256, 6342
3241, 6333
3351, 6438
3376, 6452
3384, 6458
3401, 6468
4311, 6053
4300, 6047
4269, 6028
4530, 6244
4518, 6240
4568, 6277
4566, 6288
4560, 6277
4612, 6317
4634, 6352
4647, 6355
4634, 6349
4680, 6391
4717, 6418
4724, 6423
4766, 6459
4823, 6421
4831, 6438
5061, 6490
5051, 6496
5103, 6447
5101, 6460
5138, 6423
5231, 6338
5459, 6120
5458, 6125
5451, 6130
5450, 6140
5489, 6097
5550, 6043
5538, 6055
5579, 6010
6056, 6278
6061, 6287
6114, 6349
6127, 6360
6067, 6291
6235, 6490
6970, 6103
6963, 6089
7120, 6283
7108, 6256
7131, 6284
7185, 6227
7192, 6205
7265, 6310
7154, 6326
7186, 6351
7197, 6361
7185, 6346
7187, 6353
7227, 6395
7291, 6414
7302, 6433
7262, 6442
7270, 6448
7290, 6481
7300, 6478
7295, 6475
7340, 6382
7340, 6365
7370, 6356
7371, 6345
7394, 6329
7399, 6314
7428, 6314
7422, 6296
7442, 6279
7465, 6270
7426, 6056
7430, 6057
7419, 6127
7376, 6432
7278, 6403
7571, 6249
7582, 6267
7588, 6296
7577, 6271
7619, 6307
7622, 6319
7614, 6388
7621, 6392
7615, 6439
7626, 6435
7791, 6290
7781, 6297
7907, 6410
7904, 6406
7993, 6042
7986, 6058
8052, 6008
8083, 6045
8091, 6059
8160, 6134
8171, 6149
8203, 6182
8214, 6195
8443, 6345
8427, 6352
8334, 6379
8344, 6383
8331, 6370
8285, 6322
8294, 6331
8482, 6433
8469, 6442
8476, 6439
8444, 6473
8402, 6498
8521, 6083
8612, 6152
8529, 6091
8627, 6169
8603, 6439
8601, 6446
8764, 6445
8754, 6466
8895, 6182
8945, 6188
8989, 6178
8984, 6129
8948, 6130
8932, 6129
8917, 6188
9109, 6121
9125, 6120
9183, 6121
9188, 6115
9175, 6116
9236, 6112
9231, 6120
9008, 6183
9040, 6184
9057, 6177
9085, 6181
9103, 6176
9141, 6173
9151, 6173
9177, 6180
9188, 6173
9206, 6174
9279, 6144
9308, 6135
9315, 6140
9299, 6113
9327, 6112
9388, 6109
9379, 6113
9438, 6110
9428, 6109
9327, 6167
9325, 6171
9372, 6166
9392, 6166
9318, 6167
9355, 6165
9764, 6103
9777, 6095
9898, 6118
9920, 6133
9719, 6143
9729, 6133
9675, 6158
9657, 6156
9598, 6154
9570, 6207
9513, 6410
9516, 6422
9522, 6419
9520, 6430
9571, 6484
9543, 6450
9534, 6443
9582, 6492
9940, 6155
9936, 6149

Row 14 of the image:
23, 6760
785, 6991
792, 6972
1329, 6670
1326, 6679
1824, 6917
1818, 6913
1744, 6850
1729, 6844
3446, 6508
3447, 6521
3695, 6751
3742, 6796
3753, 6800
3780, 6828
3783, 6835
3854, 6897
3920, 6958
3928, 6975
4946, 6803
4937, 6818
4895, 6811
5100, 6762
5042, 6510
5092, 6757
5157, 6817
5167, 6828
5194, 6849
5203, 6862
5234, 6887
5202, 6849
5202, 6841
5243, 6891
5264, 6912
5264, 6909
5308, 6962
5296, 6943
6178, 6524
6992, 6739
6975, 6761
6966, 6754
6517, 6816
7031, 6702
7034, 6712
7113, 6796
7124, 6822
7077, 6842
7083, 6846
7156, 6771
7175, 6762
7178, 6750
7160, 6782
7406, 6601
7432, 6635
7459, 6672
7490, 6652
7464, 6536
7392, 6592
7437, 6644
7475, 6680
7459, 6547
7472, 6530
7468, 6684
7522, 6514
7516, 6587
7530, 6605
7526, 6581
7542, 6598
7547, 6616
7536, 6635
7519, 6677
7510, 6729
7535, 6756
7544, 6767
7514, 6725
7583, 6672
7604, 6833
7573, 6804
7670, 6785
7687, 6799
7701, 6819
7720, 6835
7962, 6874
7993, 6855
7875, 6836
7948, 6890
7665, 6951
7654, 6945
7650, 6941
7645, 6939
7591, 6826
7664, 6792
7596, 6656
7505, 6660
8006, 6838
8040, 6809
8082, 6778
8120, 6739
8166, 6700
8197, 6671
8247, 6643
8299, 6595
8391, 6509
8227, 6647
8226, 6649
8148, 6715
8114, 6748
8073, 6784
8090, 6771
8767, 6742
8982, 6575
8970, 6573
9106, 6603
9131, 6637
9036, 6643
9036, 6649
9177, 6747
9090, 6779
9184, 6760
9213, 6794
9217, 6787
9337, 6870
9268, 6906
9296, 6953
9289, 6941
9332, 6982
9339, 6992
9387, 6935
9360, 6885
9770, 6727
9794, 6641
9738, 6688
9712, 6661
9872, 6847
9842, 6808
9790, 6751
9785, 6741
9802, 6635
9936, 6926
9951, 6937
9656, 6532
9661, 6542
9598, 6519

Row 15 of the image:
37, 7142
10, 7114
31, 7132
116, 7228
107, 7214
154, 7260
143, 7250
152, 7253
302, 7398
290, 7390
65, 7372
75, 7385
841, 7036
850, 7022
823, 7011
833, 7004
819, 7022
1913, 7353
1924, 7353
1682, 7463
1679, 7460
1689, 7436
2330, 7333
2325, 7320
2483, 7464
2491, 7467
2492, 7472
3985, 7241
3970, 7006
3976, 7013
3993, 7036
4016, 7049
4042, 7081
4050, 7087
4027, 7198
4013, 7210
4017, 7206
4148, 7253
4236, 7495
5267, 7316
5265, 7314
5484, 7104
5525, 7143
5568, 7178
6773, 7124
6777, 7127
6794, 7152
6913, 7330
6914, 7337
7837, 7156
7851, 7168
7872, 7205
7874, 7196
7896, 7167
7906, 7172
7888, 7141
7908, 7242
7911, 7243
7940, 7274
7979, 7318
7983, 7334
7968, 7306
8053, 7302
8040, 7341
8014, 7362
8037, 7392
8088, 7340
8119, 7377
8164, 7432
8201, 7466
8171, 7429
8207, 7484
8044, 7293
8056, 7298
8129, 7381
8126, 7372
8083, 7332
8029, 7334
9472, 7093
9484, 7102
9405, 7134
9391, 7120
9375, 7045
9372, 7027
9364, 7020
9495, 7120
9661, 7367
9631, 7341
9561, 7252
9538, 7291
9586, 7290
9595, 7300
9533, 7288
9531, 7282
9553, 7246
9651, 7359
9911, 7450
9890, 7462
9618, 7319
9611, 7311
9638, 7347
9625, 7330

Row 16 of the image:
160, 7798
285, 7975
293, 7970
373, 7942
354, 7985
263, 7970
571, 7975
582, 7955
549, 7993
1472, 7700
1470, 7712
1618, 7553
1628, 7567
1616, 7565
1659, 7517
1655, 7504
2480, 7628
2490, 7860
2479, 7864
2497, 7891
2574, 7568
2563, 7558
2532, 7516
2595, 7751
2652, 7647
2690, 7689
2837, 7844
2825, 7832
2869, 7885
2864, 7879
2857, 7870
2818, 7826
2594, 7992
2588, 7994
2530, 7916
3170, 7994
4214, 7517
4512, 7517
4536, 7547
4575, 7579
